merchant_abn,consumer_fraud,average_monthly_transactions,Median_age_persons,Median_mortgage_repay_monthly,Median_rent_weekly,Median_tot_hhd_inc_weekly,name,category_label,merchant_fraud,cwgr,bnpl_revenue,score
10364012396.0,0.0,-0.2387447778015192,-0.3607217109718051,2.0826450133900347,4.117717268191073,3.898154676052434,Rutrum Justo Ltd,Retail Goods,0,-0.26044408289015575,-0.25738709416868855,-1.2479963234100266
10385011947.0,0.0,-0.2397254720691914,1.1742706480571923,-1.1813952736656896,-0.6894629437506006,-1.0942962374771257,Tellus Foundation,"Retail Goods, Services",0,-0.7256938519258432,-0.2179522236968314,-2.7348370424674946
10385163239.0,0.0,-0.2360890924395042,-1.4370128226650838,1.5104779004284208,1.1632174505166528,1.681231159510194,Sed Et Company,"Retail Goods, Furniture and Home Furnishing",0,-0.7466966465691474,-0.20128256692895866,-2.2507817782456234
10385250025.0,0.0,-0.19473255806941325,-0.07195957639758703,0.05988798924308952,0.2845946983960518,-0.0679469828466036,Id Ltd,"Media and Technology, Furniture and Home Furnishing",0,0.4269710945729457,-0.17192014211074935,0.4640708616333056
10404542215.0,0.0,-0.24038505405452848,-1.2483844835023445,-4.622052505609002,-6.381535302772106,-2.319348646652959,Consequat Foundation,Services,0,-0.632585749740353,10.711020512307591,25.851564092612797
10430380319.0,0.0,-0.23029344967887141,-0.1689114060503917,-0.42874197402589675,-0.2849644793254934,-0.948600466575823,Sit Amet Nulla Corp.,"Automotives, Retail Goods",0,-0.5318268543441912,-0.24099935724617094,-2.1862836808235815
10441711491.0,0.0,-0.24149809865478478,-3.5478537609147835,0.6712663127653244,0.023805810224064798,-0.5420705400766193,Massa Vestibulum Foundation,"Automotives, Retail Goods",0,-3.044078116710275,2.049692109499953,-2.3007569432611996
10462560289.0,0.0,-0.1252644411137348,0.03935217737553737,-0.004054106733506451,0.11483900866355445,-0.008854389434598,Ut Consulting,Retail Goods,0,1.703603072500648,-0.3556623319269957,3.263414547968262
10463252268.0,0.0,-0.2363038905202554,0.44927056896230927,-0.9403470920581227,-1.609094249952002,-1.1978836368605241,Id Mollis Corporation,"Retail Goods, Services",0,-0.9475720134640402,-0.08114130272107638,-2.7892191923424083
10487253336.0,0.0,-0.06441800296639082,0.013847853524990515,-0.024444513726632033,0.038962793454059605,-0.09152484341024929,Laoreet Lectus Associates,"Retail Goods, Services",0,0.7782366208810166,-0.23920356212607735,1.2806560701273342
10530696903.0,0.0,-0.1941672020819815,0.14764840741330368,-0.09542846420731989,-0.054817614473782354,-0.1863547869844901,Ut Semper Industries,"Retail Goods, Furniture and Home Furnishing",0,0.09370541815533558,-0.16805411893835615,-0.3661824040557211
10545955006.0,0.0,-0.20929400822070274,-0.4145893219612622,0.06299641659327326,0.4154016803447242,0.46350700320660765,Lacus Vestibulum Inc.,"Retail Goods, Furniture and Home Furnishing",0,-0.5718457747921762,-0.16707747074169338,-1.886763930347454
10553813474.0,0.0,-0.1803548486140391,0.4924167704058092,-0.2241442912060504,-0.33889769833087674,-0.43504743811893093,Commodo Hendrerit Donec Corporation,"Retail Goods, Services",0,-0.05898048584504927,-0.27308701869637925,-1.0609849596143628
10596295795.0,0.0,-0.2343004102397941,0.045066985042153625,-0.6223059778360731,-1.215029394047723,-0.7907740673280498,Egestas A Associates,Retail Goods,0,-0.8041782873753884,5.521395384621298,11.647851131913368
10618089367.0,0.0,-0.0007447848818879782,-0.17111295885904068,0.07588549251629222,0.221446068970091,0.13655488102714422,Enim Consequat Institute,Retail Goods,0,1.7282737754642972,-0.25997228779578646,3.693477133639602
10648956813.0,0.0,1.3115171314456737,0.048766532883536155,-0.004240732338802339,0.03436733474686084,-0.0013609158802778453,Proin Nisl Institute,"Media and Technology, Furniture and Home Furnishing",0,0.8230461816222214,-0.33267555360983087,2.133388738693557
10651113986.0,0.0,-0.23652649944030668,-0.07387108103090621,-0.7374460440326852,-0.7433059968098275,-1.080616449095227,Sed Et Libero PC,Furniture and Home Furnishing,0,-0.001522204992831445,-0.21475695701639388,-0.7632338782114354
10702078694.0,0.0,-0.21085227066106152,-0.03630507917613921,0.1295087998988447,0.24143473471329585,0.24754385660761974,Fermentum Risus Foundation,Retail Goods,0,0.33565915028363036,-0.3243590445582791,-0.10148614541263334
10714068705.0,0.0,0.00208199505527085,0.07065631706304515,0.12466954971176146,0.13438694999931414,0.24291068274376484,Sollicitudin Commodo Ipsum Industries,Furniture and Home Furnishing,0,1.357460723740899,-0.3409235533357031,2.5548783615698696
10739268011.0,0.0,-0.24124424637753333,-0.7310038960845441,-0.5885435660077655,-0.5773108173032675,-2.5738225573672984,Libero Proin Mi Incorporated,Retail Goods,0,-1.5438201064328574,1.500047798657954,-0.5668302306312052
10746056613.0,0.0,-0.22428300883748745,-0.07695673840543926,0.07432532212087822,0.25203675989613383,0.5222766896571646,Risus Associates,Retail Goods,0,-0.5334867625217612,-0.3259572059989481,-2.222245386997466
10848766800.0,0.0,-0.11643075381011345,-0.27162402101138305,-0.022969075314402156,0.11204783888898005,0.28741295487492796,Ut Dolor Dapibus LLP,"Retail Goods, Services",0,0.5407227367138936,-0.34514262663128037,0.49676706530868964
10854978569.0,0.0,-0.23459722213319575,1.253352924793598,-0.01940650754162467,-0.16659036910811034,-1.14586636820306,Dui Cras Pellentesque Limited,"Media and Technology, Furniture and Home Furnishing",0,0.7337597377436876,-0.2738528866689635,0.5869725474988958
10860706939.0,0.0,-0.2148592312219842,-0.3860835044726791,0.06532553507810104,0.1531051996681823,0.24321984276978273,Vitae Aliquet Nec Associates,Furniture and Home Furnishing,0,0.011378994212779929,-0.34366621407711917,-0.8964060907660061
10881038707.0,0.0,-0.24140534493809676,0.1312970829451214,2.28514040583412,3.1279326572914394,2.292688039912639,Sed Facilisis Vitae Incorporated,Retail Goods,0,-0.632585749740353,4.756638268633503,10.038683295004407
10901349044.0,0.0,-0.1512708165355961,0.13472020592425332,-0.19219728604039976,-0.3740481168395261,-0.40788512674993405,Per Inceptos Company,Retail Goods,0,0.5697647484065734,-0.3191553831275031,0.47547332567212697
10922217544.0,0.0,-0.2369222486315089,-0.37194742284924365,-0.0832003494164436,-0.7265803050310988,1.114559253899791,Justo Associates,"Retail Goods, Services",0,-0.6424218868310989,-0.3438461279174712,-2.271833581261382
10930486968.0,0.0,-0.21042118672064483,-0.40498325195826146,0.03450503500064184,0.08009721684407196,0.02068255005800037,Metus Vitae Velit LLP,Retail Goods,0,0.69877226146331,-0.3193864047980357,0.8545935835796029
10945019164.0,0.0,-0.14724265512514478,0.24154062583372093,-0.21809526965518772,-0.11714911592366135,-0.3187603522034273,Nam Associates,"Retail Goods, Media and Technology",0,0.7582297036469189,-0.32670465299813295,0.9092840422765057
10955677986.0,0.0,-0.18592007161532056,0.10552105984315643,0.10699907046763965,-0.03761318895116178,-0.1847104254828396,Arcu Iaculis Corporation,Retail Goods,0,-0.3964963080912157,-0.2704737857074438,-1.8572781168520616
10959028715.0,0.0,0.11154904812174685,-0.053950243411659535,-0.08873964186063353,-0.05386200505666489,-0.090979355920501,Ante Maecenas Ltd,Furniture and Home Furnishing,0,0.8575710352584912,-0.3062462293001227,1.4605531786005232
10995883576.0,0.0,-0.2144882163552321,0.25921457917203744,-0.1545732181145989,0.1727634372277716,-0.03185208785230091,Non Feugiat Incorporated,Retail Goods,0,-0.4246516372167799,-0.3234857332035687,-2.067556803857116
11017796471.0,0.0,0.30412343134069275,-0.13122149514754852,-0.0028334290251114656,0.009013545862143075,0.054004965900658265,Sodales Mauris Consulting,Services,0,0.9568447403841731,-0.35035209469036105,1.7589842219415766
11024352823.0,0.0,-0.20870038443389938,-0.0518583188022686,-0.07022385418409656,0.026734111667095578,-0.4191076943309311,Aliquet Metus Urna LLP,Services,0,-0.07984263706261724,-0.323802190766061,-1.22689615546957
11076688542.0,0.0,-0.23801055890731507,-0.08615272915801152,0.6378953897799212,0.5100975937190921,0.9685280403301367,Amet Diam Industries,Retail Goods,0,-0.9361560580558944,-0.24159630493015136,-3.019159079610407
11089768124.0,0.0,-0.21901459772960766,0.12466399849104554,0.3297567648978153,0.48089701627574444,0.3309085802445122,Rutrum Corp.,Services,0,0.05805933013012919,-0.3432966318479894,-0.8999867345474858
11093673306.0,0.0,-0.1362182133702253,0.008366028496342848,-0.023677714017179517,-0.11146640188626923,-0.05504466708770369,Ac Mi Corp.,"Retail Goods, Services",0,1.356421823808776,-0.30802294029289073,2.526895033328909
11121775571.0,0.0,1.142546360702004,0.04493506212142967,0.022610976773774542,0.06631450661823197,0.046623726560895244,Egestas Nunc Associates,"Retail Goods, Media and Technology",0,0.827817060814719,-0.33903599320796496,2.0154270591630525
11134994590.0,0.0,-0.2366749053870075,0.15108759721793466,0.570027974708985,0.7822692787112536,0.5120460835667752,Quis Massa Mauris Ltd,Retail Goods,0,-0.9560827985954089,0.758776785526693,-0.7144211146540533
11149063370.0,56.43761254995139,-0.23712012322711004,0.8754308907744232,0.059920664050611215,-0.4086915811662746,-0.7117198138861789,Et Arcu Limited,Retail Goods,1,-1.2396465956705915,6.265552105102263,-134.93403319224012
11149063370.0,56.43761254995139,-0.23712012322711004,0.8754308907744232,0.059920664050611215,-0.4086915811662746,-0.7117198138861789,Et Arcu Limited,Retail Goods,1,-1.2396465956705915,6.265552105102263,-134.93403319224012
11149063370.0,56.43761254995139,-0.23712012322711004,0.8754308907744232,0.059920664050611215,-0.4086915811662746,-0.7117198138861789,Et Arcu Limited,Retail Goods,1,-1.2396465956705915,6.265552105102263,-134.93403319224012
11173270682.0,0.0,0.003354046026992333,0.005442973535668538,0.0018100761469886603,0.055755923052812115,-0.04623964600375709,Feugiat Tellus LLP,Services,0,1.8332197556784102,-0.3459425814722253,3.704719792583276
11199348915.0,0.0,-0.08922299691495961,-0.3951302844845873,0.057944117852981196,0.05057748611578736,0.2782444327954648,Orci Luctus PC,Furniture and Home Furnishing,0,1.8782064863964707,-0.20049444237517508,4.235890281047673
11208869091.0,0.0,-0.2351166429466487,-0.8698133219771267,-0.3583487500769984,-1.1334818993097653,0.19332260995326128,Cursus Et Eros LLP,Retail Goods,0,-0.7247196012437855,0.10769579835026163,-1.3888215720705654
11215815177.0,0.0,-0.13077666199119453,-0.22085217914963118,-0.007805211693684906,-0.02834269469173784,-0.10699658442108842,Scelerisque Scelerisque Ltd,Furniture and Home Furnishing,0,0.23731886582599113,-0.06419954340231004,0.35659794329213657
11237511112.0,0.0,1.2224735634251702,-0.07717501172481826,0.02922850860169961,0.04221188097299254,0.10336241657085653,Magna Institute,Services,0,1.0151262587573615,-0.3309972991390063,2.591158589558933
11243046390.0,0.0,-0.20780994875369435,-0.26668798429933815,-0.42742157667582475,-0.4383389193881634,-0.6353465693763085,Ornare Placerat Foundation,"Retail Goods, Furniture and Home Furnishing",0,0.5655367098978142,-0.32977518106843645,0.443446791321897
11285988014.0,0.0,0.22992045799027322,0.020376906902435817,0.0008066278815742943,0.06537122238014742,-0.0064005148004464595,Tincidunt Pede Company,"Retail Goods, Media and Technology",0,0.6636528712422446,-0.32515795106763273,0.9962271970080946
11304124014.0,0.0,-0.2294030139986664,0.458498961289254,0.30697801691632126,0.2539661178670256,0.2850665015222711,Nostra Per Inceptos Ltd,Retail Goods,0,-0.4675582864744823,-0.27049179384440714,-2.073563267963558
11355018654.0,0.0,-0.051061467763315285,-0.300353179763085,0.00267507137716946,0.0017509987509421677,0.2731377467119776,Interdum Inc.,Retail Goods,0,0.7473837624974974,-0.2570105534191445,1.2894279145556093
11411018019.0,0.0,-0.24104463603986556,-2.781364001777306,1.6430150884347838,2.761131072188239,2.4173667919345867,Ipsum Sodales Industries,Retail Goods,0,-1.8847894686107771,-0.03886430581610714,-4.517602338703904
11422053652.0,0.0,-0.15791374938791938,0.26064222979956997,-0.15962870284271252,-0.13245635758749044,-0.05037616520204151,Aptent Taciti Consulting,Retail Goods,0,0.9011831092515786,-0.3075370529671504,1.3536124546722044
11422618712.0,0.0,-0.15854977487378014,-0.18461942880814536,0.14990668910125177,0.14348729418523018,-0.1847844345812744,Praesent Luctus Inc.,"Media and Technology, Furniture and Home Furnishing",0,2.254406386083446,-0.34314378626057135,4.62856828622186
11437621158.0,0.0,-0.06901152036427392,-0.14272683456670224,-0.10205824740624189,-0.036073521705235895,-0.056660233850148164,Nam Foundation,"Automotives, Retail Goods",0,0.8050493000502987,-0.2839126040882498,1.278423830976255
11439466003.0,0.0,1.8703008555235467,-0.03525062754983702,0.028345868547934267,0.039594745461617696,0.03293501058356496,Blandit At LLC,Retail Goods,0,0.7837246361968785,-0.29749113705466357,2.529874881570254
11452293720.0,0.0,-0.21241053310142033,0.7262337347490179,-0.12038240400633926,-0.46264442405149786,-0.41366243588644436,Sed Neque Sed Inc.,"Media and Technology, Services",0,-0.006412225044940469,-0.3303844017727575,-1.1240438047990962
11470993597.0,63.37734364737916,-0.21155189869550836,-0.10768347410024187,0.06493764735395119,-0.0022378844111934732,0.05214046740001863,Sed Associates,"Retail Goods, Services",1,2.413137542771878,-0.3573462148032589,-159.43165648931242
11563852275.0,0.0,-0.0982686927138679,0.024832485534237003,-0.043342344078664115,0.049894397558307636,-0.07406952635442707,Proin Vel Incorporated,"Retail Goods, Furniture and Home Furnishing",0,1.004161176091163,-0.3309739988361451,1.5949858747888528
11566786699.0,0.0,2.9109798893885728,-0.0228383526809514,0.006756315360091722,0.07290907906923709,0.051288597766937505,Euismod Et Institute,Services,0,0.7261230284640101,-0.3573972799028153,2.965217226987586
11588046517.0,0.0,-0.14021104003146215,0.03815013226918856,-0.05193376394114785,-0.012116094550589006,0.1555780778888952,Dolor Industries,Furniture and Home Furnishing,0,-0.015549259465924226,-0.20672121316266318,-0.6220258280069169
11590404675.0,29.607818240092094,-0.23808476188066546,-0.06032535683924802,0.6868195211452388,0.8975600338430303,1.4939900301996976,Arcu Sed PC,Services,1,-1.3355128189831658,3.9212918308137064,-73.57234854990332
11633090957.0,0.0,-0.21833617054468954,0.4371585451932738,0.08217710350094871,0.40682151708802783,-0.08751913836537398,Cum Sociis Incorporated,Furniture and Home Furnishing,0,-0.43376299686774605,-0.3200640392068885,-2.169380381078832
11700214701.0,0.0,-0.13056465349590762,-0.17985307600519704,0.17009337491602228,0.4068594968826019,0.13154539454901598,Vitae Aliquam Incorporated,Furniture and Home Furnishing,0,0.7043479917061238,-0.06364750701480756,1.5059477074118761
11766327188.0,0.0,-0.20743893388694223,0.009690534620423888,0.30160867494198756,0.4200020573711271,0.34560530304889453,Ante Maecenas Mi Incorporated,Retail Goods,0,-0.6658812820186488,-0.3490357755612323,-2.6869934904851576
11788487195.0,0.0,-0.22658330101135044,0.36842985217827817,-0.3813409419440727,-0.6739188467273033,-0.32459921331819297,Id Magna LLP,Retail Goods,0,0.581888930534453,-0.09289195942335823,1.0492257754465497
11791943985.0,0.0,-0.14392118869898313,0.05897506534908332,-0.10293348232663446,-0.27710904791112584,-0.06786676596402805,Nulla Magna Incorporated,"Retail Goods, Services",0,1.0316184263111357,-0.31098492620545426,1.716423558203524
11800043583.0,0.0,-0.24093181280553158,3.5334664002076193,-0.8809058619559558,-0.2539082799897546,-3.9695734009823123,Morbi Vehicula Inc.,Retail Goods,0,-0.9462711737325555,1.7576526616625714,0.6493482248281337
11802512399.0,0.0,-0.18441481129878348,-0.08473475083296025,0.147495574416687,0.07143775449503499,-0.20863229263700314,At Egestas A Corp.,"Retail Goods, Services",0,0.8542487104923912,0.16898888115952404,2.3780940324270112
11841065357.0,0.0,0.20398475206684089,0.052858367295133865,-0.029506312438634386,-0.044876737113602315,-0.11979526130881969,Eu Tellus Industries,"Automotives, Retail Goods",0,0.8269075116316412,-0.3237836209173056,1.3761495508318182
11848576000.0,0.0,-0.23452301915984536,0.385976674425977,0.32473858081826157,0.17162137437013025,0.8342397230578007,Aenean Eget Corporation,Retail Goods,0,-0.26125231718433295,-0.1361706469280987,-1.0984080757641457
11895748930.0,0.0,-0.188018955718661,0.22299153017424167,0.11726318367893436,0.2691750774464356,0.025530954990126056,Gravida Inc.,Furniture and Home Furnishing,0,0.10779872158455386,0.08194609738946729,0.27576241379134286
11944993446.0,0.0,0.5389581746201632,-0.08848017114140866,-0.08581755932799344,-0.08259872256583567,-0.14549276386137647,Tincidunt Dui Corp.,Retail Goods,0,1.0178486311946235,-0.3293128912265364,2.099625173242652
11961681734.0,0.0,-0.19494456656470016,0.057169454923273307,-0.18181444089533022,-0.0737005970021128,0.03949907575474679,Dui Cras Pellentesque Company,Furniture and Home Furnishing,0,0.39202965767628994,-0.2326601522277853,0.2868384677281749
11974270529.0,0.0,-0.20194791385901117,0.1717604090681552,0.02773486219131168,0.2868883328955748,-0.1653052475311253,Dui Fusce Corp.,Furniture and Home Furnishing,0,0.5415331985874443,0.31702301174539343,1.9147395557556504
11975295389.0,0.0,-0.24054994955086276,1.276925526513106,0.9834040811821603,2.772471419702091,0.4538976456216792,Tortor Corp.,Retail Goods,0,-1.4497763253220197,-0.015164705024045965,-4.307084390491823
11981237946.0,0.0,-0.20944241416740356,0.27430126734618465,-0.4251328030001243,-0.41448294700977073,-0.37041832324687624,Sed Molestie Sed Institute,"Retail Goods, Media and Technology",0,-0.5146729860538465,-0.3162172183701241,-2.2551024807274214
12014115545.0,0.0,-0.058128417606212394,-0.15338036355645235,-0.036400192519764105,-0.004272397394548871,0.07854922016564296,In Lobortis Company,Retail Goods,0,0.8981701876509092,-0.32372418114995377,1.438209281486068
12031655138.0,0.0,-0.2271769247981538,0.025595672612450833,-0.3830717280042025,-0.6167283010755522,0.27722339529953083,Tincidunt Aliquam Arcu Corp.,Retail Goods,0,0.31575705524465475,-0.321595767097751,-0.022035295915433517
12034469787.0,0.0,0.13550600808916805,0.01863034546865854,-0.07012580646496595,-0.08354596520963928,-0.09476162699517993,Pede Suspendisse Corp.,Retail Goods,0,1.5966863912714013,-0.3328723010566204,3.2480097311474965
12037481016.0,0.0,-0.23562044208150154,-0.8911455064757716,-0.2653990552860557,-0.257043761653459,-0.33306725105001167,Consequat LLP,Services,0,-1.1630961077335134,-0.208733076986536,-3.4752046138018584
12042198256.0,0.0,-0.1203882457221358,-0.00030146368031296777,-0.11534996357820901,-0.21420986704899697,0.006771742239778833,Donec Nibh LLP,Services,0,0.6855840482340002,-0.26871926015749886,0.9922457492484823
12103450178.0,0.0,-0.23905721137352098,-0.9424067167498852,0.23641732596554077,-0.2177852193479979,0.927441372384374,Tincidunt Tempus Incorporated,Furniture and Home Furnishing,0,-0.8322318992503749,-0.11926485749234285,-2.221095868490655
12133839110.0,0.0,-0.23897166408594905,1.1229432088292355,-0.09332418322207821,0.22363055434744897,-0.29129929208431504,Et Eros Limited,Furniture and Home Furnishing,0,-1.573214636947692,0.13518169104341002,-4.002094506474654
12161076724.0,0.0,-0.23912360350757136,-0.5347560870639978,0.5935904082658082,1.7873984031391912,1.5082063979174005,Eu Ultrices Ltd,Services,0,-0.13413275616189563,0.1464655926529784,0.007201380274987568
12171241826.0,0.0,-0.22999663778546975,0.4015299881843368,-0.08873941889120252,0.10139928221674924,0.5732764291685319,Interdum Sed Foundation,"Media and Technology, Furniture and Home Furnishing",0,-0.2246060691574326,-0.3005401793099311,-1.4207034663447362
12173100693.0,0.0,0.6041861216701033,-0.016402435059117603,-0.01412901980326555,0.03426385277794425,-0.016913402558902304,Quam Quis Diam Foundation,Retail Goods,0,0.9476237195264361,-0.33402245300569106,1.953997652920555
12182018430.0,0.0,-0.24124424637753333,4.644005539867038,-1.8028701127118612,-2.5629665623320808,-5.625489851727352,Integer In Ltd,Services,0,-1.1884244263721915,0.09193705124912593,-4.295204544093068
12183270048.0,0.0,-0.2024673346724641,-0.0006758434165321787,-0.037868470394514575,0.280397613448273,0.2623183095138003,Risus Consulting,"Media and Technology, Services",0,0.7429130151355637,-0.3498873194776731,0.8691492289838664
12185659961.0,0.0,-0.23222272698598234,0.006571405621189045,-0.25285893094252665,-0.4935486642871643,-0.6926414835619341,Aliquam Ornare Libero LLP,Retail Goods,0,-0.36954622019624356,-0.254007943285237,-1.7863145656264845
12208064492.0,0.0,-0.2271769247981538,0.6815272314688138,-0.36044073470485716,-0.5108524704074381,-0.6359835309354825,Nullam Ut Industries,Retail Goods,0,-1.2616694570964608,0.17298409734823983,-3.023033717125448
12219088747.0,0.0,-0.21738213231589842,0.8057396344004679,-0.36548899246682537,-0.6410122866138339,-0.13827353130082312,Velit Corp.,Retail Goods,0,-0.6649008372747601,-0.33851108078534237,-2.7085628112835534
12240378188.0,0.0,-0.24105288081468224,0.39782647646337815,0.004522013117569038,0.1940176719680182,1.0978724400824562,Ut Ipsum Corp.,Retail Goods,0,0.06916370913033437,2.589403737569947,6.617728148218853
12296390138.0,0.0,-0.22732533074485464,-0.18053501528537283,0.05826032790100567,-0.13489539624283525,-0.07360933936329114,Montes Nascetur Ridiculus Industries,"Retail Goods, Furniture and Home Furnishing",0,-0.5040320935540422,-0.329929292093135,-2.2240093043850098
12353567572.0,0.0,-0.23452301915984536,-1.4061224674711832,0.4391636068539514,0.9443482666133832,1.1463436611709017,Quam Curabitur Company,"Media and Technology, Services",0,-0.41453806273934074,-0.3370882003606058,-1.741395856153633
12374632228.0,0.0,-0.23652649944030668,1.9669750993201374,-0.477613148284847,-0.9641366326278873,-1.3306178910606838,Posuere Enim Incorporated,Retail Goods,0,-0.6732645956016283,-0.06503507425915746,-2.428312589279062
12380299397.0,0.0,-0.22198271666362443,0.3733742385259269,-0.30476016476947704,-0.24063487792715338,-0.6200210091588413,Neque Morbi Foundation,"Retail Goods, Services",0,-1.061935957102451,-0.20180378798455337,-3.440208097723041
12395011633.0,0.0,-0.20365458224607083,-0.114843290411705,0.21539752282296154,0.5844177346497141,0.35077845494927773,Luctus Sit Corporation,Retail Goods,0,-0.7329555901226272,-0.3328800843469634,-2.7997467349418814
12404803031.0,0.0,-0.23749113809386213,-2.024455364629042,-0.34163965045737177,0.04252911501589953,-0.35384063151648915,Porttitor Scelerisque Neque Limited,Retail Goods,0,-0.7482168320360901,-0.132420143043085,-2.1050250024284347
12426913844.0,0.0,-0.1658994027103931,-0.0989709997231386,-0.02827977643837915,0.09014389394697452,0.20644877381369378,Diam Proin Industries,Retail Goods,0,0.3959422257561484,-0.3443134671035606,0.06289130770454499
12434006854.0,0.0,-0.13897432380895516,0.035863444215072635,0.13328124052237597,0.1280938573966312,0.23694117635326112,Feugiat Non Associates,Retail Goods,0,1.0464947566361413,-0.16213143329117274,2.1294974905426445
12438697459.0,0.0,0.16667125689634418,0.06703243938424666,0.004072834115524672,0.07939929820192283,-0.08117564993077836,At Arcu Industries,"Retail Goods, Services",0,0.9777523620279314,-0.32668463782031976,1.7097019812209333
12476477880.0,0.0,-0.23614488414879023,0.18878381488042917,-0.24112796472064665,0.014522707161752036,-0.9349332994057965,Egestas A Scelerisque Limited,"Retail Goods, Furniture and Home Furnishing",0,-0.9561632695745257,-0.2946636360663706,-3.4850123893637273
12483082042.0,0.0,0.03374193035144985,0.06040024536848051,0.04183784652136207,0.045352965495910336,-0.06720815463486632,Sed PC,Services,0,0.393843791001427,-0.330857204279192,0.14986506911763042
12497320096.0,0.0,-0.23628622314564818,-0.5366439928746867,-0.6371263369615917,-0.4853366885012709,-1.0162037146124063,Velit Quisque LLP,"Retail Goods, Services",0,-0.7527422107730104,-0.2952168851971212,-2.795795937572274
12513701055.0,0.0,-0.20285955038874492,-0.4382312958610836,0.16406296796078798,0.3471057986155315,0.7442052637497544,Et Lacinia Industries,"Retail Goods, Furniture and Home Furnishing",0,0.8852087357423553,-0.26224719553331804,1.5788610357219537
12516851436.0,0.0,-0.22628648911794877,-0.15485195702338128,0.381661644452777,0.49422815496452166,0.7168723949905947,Mollis Corp.,"Retail Goods, Services",0,0.16720564798070767,-0.2902489181184913,-0.38699542511712615
12543580354.0,0.0,0.12716700727454938,0.01433404847577502,-0.07873712464015765,-0.09863412762234439,-0.14850618483088163,Ut Aliquam Corp.,Retail Goods,0,0.9802489920461562,-0.2970094698302362,1.783001491620693
12578813079.0,0.0,-0.22907793430589313,0.11737172551979752,-0.1602852142371238,-0.20633353602405421,-0.5518801919635671,Eros Corporation,"Media and Technology, Services",0,-0.513009597214792,-0.31041563096550095,-2.310237546659422
12710873213.0,0.0,-0.23867838566746882,-0.26955634514434446,-0.299970263218674,-0.5514763853714333,-0.9968703307398272,Maecenas Mi Felis Limited,Furniture and Home Furnishing,0,0.35540876524521786,-0.20427521565355883,0.136963054494617
12711807314.0,0.0,-0.23882679161416967,0.18057142460395925,-0.11533766783182602,-1.3431362163076448,-1.1678109227946007,Senectus Foundation,Furniture and Home Furnishing,0,-1.4703956577439918,-0.32464019113099063,-4.769568886152941
12741443840.0,0.0,-0.20818096362044644,-0.30686950377441546,-0.37702384272654965,-0.7062194387737818,0.0878963077572667,Tincidunt Aliquam Limited,Furniture and Home Furnishing,0,0.8538121745873939,0.8295610248396973,4.234640339301064
